Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
maxbin.001	Bacteria	5449	104	58	0.16	0.00	0.00	1070338	0	255	255	5795	5795	4197	4197	45626	45626	45.7	8.69	81.97	4	1322	103	1	0	0	0	0
maxbin.002	Bacteria	5449	104	58	93.10	18.65	28.57	2213408	0	1263	1263	1768	1768	1752	1752	9747	9747	36.1	4.71	83.81	11	3042	4	81	18	1	0	0
SRR27931754.001	Bacteria	5449	104	58	0.00	0.00	0.00	861391	0	153	153	7680	7680	5630	5630	17212	17212	49.4	5.50	80.98	4	1041	104	0	0	0	0	0
SRR27931754.002	Bacteria	5449	104	58	98.28	2.04	66.67	2002864	0	522	522	5483	5483	3836	3836	68886	68886	36.7	5.97	83.74	11	2184	1	100	3	0	0	0
SRR27931754.003	Bacteria	5449	104	58	95.92	17.58	15.79	2767271	0	668	668	8366	8366	4142	4142	55540	55540	37.0	1.73	86.82	11	3130	16	71	16	1	0	0
SRR27931754.004	Bacteria	5449	104	58	31.88	7.40	0.00	3982513	0	1531	1531	3140	3140	2601	2601	32431	32431	31.5	4.27	76.36	11	5146	69	29	6	0	0	0
SRR27931754.005	Bacteria	5449	104	58	77.27	11.21	0.00	2384750	0	994	994	2975	2975	2399	2399	29863	29863	37.5	2.40	88.11	11	3004	41	57	5	1	0	0
SRR27931754.006	Bacteria	5449	104	58	50.71	13.15	2.13	2342211	0	1345	1345	1698	1698	1741	1741	20720	20720	43.3	10.62	84.21	11	3210	37	37	23	6	1	0
maxbin.001	Bacteria	5449	104	58	0.00	0.00	0.00	861391	0	153	153	7680	7680	5630	5630	17212	17212	49.4	5.50	80.98	4	1041	104	0	0	0	0	0
maxbin.002	Bacteria	5449	104	58	98.28	2.04	66.67	2002864	0	522	522	5483	5483	3836	3836	68886	68886	36.7	5.97	83.74	11	2184	1	100	3	0	0	0
maxbin.003	Bacteria	5449	104	58	95.92	17.58	15.79	2767271	0	668	668	8366	8366	4142	4142	55540	55540	37.0	1.73	86.82	11	3130	16	71	16	1	0	0
maxbin.004	Bacteria	5449	104	58	31.88	7.40	0.00	3982513	0	1531	1531	3140	3140	2601	2601	32431	32431	31.5	4.27	76.36	11	5146	69	29	6	0	0	0
maxbin.005	Bacteria	5449	104	58	77.27	11.21	0.00	2384750	0	994	994	2975	2975	2399	2399	29863	29863	37.5	2.40	88.11	11	3004	41	57	5	1	0	0
maxbin.006	Bacteria	5449	104	58	50.71	13.15	2.13	2342211	0	1345	1345	1698	1698	1741	1741	20720	20720	43.3	10.62	84.21	11	3210	37	37	23	6	1	0
SRR27931755.001	Bacteria	5449	104	58	96.55	3.45	0.00	2494981	0	566	566	5890	5890	4408	4408	32109	32109	41.4	7.72	80.93	11	2321	2	100	2	0	0	0
SRR27931755.002	Bacteria	5449	104	58	31.54	2.59	0.00	4124366	0	1721	1721	2794	2794	2396	2396	36342	36342	32.5	3.97	77.78	11	5516	80	22	2	0	0	0
SRR27931755.003	Bacteria	5449	104	58	97.10	73.17	4.69	3834503	0	1407	1407	3586	3586	2725	2725	30203	30203	37.8	2.87	88.78	11	4637	4	53	40	6	1	0
SRR27931755.004	Bacteria	5449	104	58	56.50	13.62	11.11	1928145	0	1085	1085	1768	1768	1777	1777	37609	37609	45.9	8.74	83.71	11	2583	38	45	18	3	0	0
maxbin.001	Bacteria	5449	104	58	96.55	3.45	0.00	2494981	0	566	566	5890	5890	4408	4408	32109	32109	41.4	7.72	80.93	11	2321	2	100	2	0	0	0
maxbin.002	Bacteria	5449	104	58	31.54	2.59	0.00	4124366	0	1721	1721	2794	2794	2396	2396	36342	36342	32.5	3.97	77.78	11	5516	80	22	2	0	0	0
maxbin.003	Bacteria	5449	104	58	97.10	73.17	4.69	3834503	0	1407	1407	3586	3586	2725	2725	30203	30203	37.8	2.87	88.78	11	4637	4	53	40	6	1	0
maxbin.004	Bacteria	5449	104	58	56.50	13.62	11.11	1928145	0	1085	1085	1768	1768	1777	1777	37609	37609	45.9	8.74	83.71	11	2583	38	45	18	3	0	0
SRR27931756.001	Bacteria	5449	104	58	7.05	0.00	0.00	673790	0	62	62	17879	17879	10867	10867	68044	68044	32.8	2.95	76.47	11	767	98	6	0	0	0	0
SRR27931756.002	Bacteria	5449	104	58	94.83	13.79	0.00	5731078	0	175	175	96166	96166	32749	32749	223041	223041	34.9	2.85	83.65	11	5894	4	65	35	0	0	0
SRR27931756.003	Bacteria	5449	104	58	14.81	0.00	0.00	129710	0	56	56	2630	2630	2316	2316	10632	10632	35.9	2.81	85.52	11	156	81	23	0	0	0	0
SRR27931756.004	Bacteria	5449	104	58	63.67	26.72	68.42	2248767	0	817	817	3327	3327	2752	2752	41043	41043	38.8	5.40	83.24	11	2496	54	37	10	3	0	0
SRR27931756.005	Bacteria	5449	104	58	47.57	24.29	75.00	3217463	0	1177	1177	3320	3320	2733	2733	54452	54452	36.4	4.89	84.46	11	3889	72	19	11	1	1	0
SRR27931756.006	Bacteria	5449	104	58	23.92	10.34	100.00	1514788	0	681	681	2347	2347	2224	2224	32123	32123	39.6	3.47	92.79	11	1486	81	16	7	0	0	0
SRR27931756.007	Bacteria	5449	104	58	61.71	32.76	76.92	2529866	0	849	849	3892	3892	2979	2979	71675	71675	35.3	2.81	88.42	11	3153	62	27	11	3	1	0
SRR27931756.008	Bacteria	5449	104	58	98.28	12.60	20.00	2616621	0	577	577	7615	7615	4534	4534	61044	61044	53.0	5.39	82.82	11	2722	1	83	20	0	0	0
SRR27931756.009	Bacteria	5449	104	58	50.63	50.86	18.75	5318324	0	2559	2559	2223	2223	2078	2078	22500	22500	31.6	2.95	83.52	11	7549	66	22	6	6	4	0
SRR27931756.010	Bacteria	5449	104	58	61.78	43.27	0.65	7377512	0	2244	2244	4485	4485	3287	3287	58803	58803	39.7	2.21	80.25	11	6397	26	26	21	19	11	1
SRR27931756.011	Bacteria	5449	104	58	76.25	45.83	9.52	4725565	0	2080	2080	2650	2650	2271	2271	18706	18706	36.0	5.02	83.09	11	5043	39	35	24	6	0	0
maxbin.001	Bacteria	5449	104	58	7.05	0.00	0.00	673790	0	62	62	17879	17879	10867	10867	68044	68044	32.8	2.95	76.47	11	767	98	6	0	0	0	0
maxbin.002	Bacteria	5449	104	58	94.83	13.79	0.00	5731078	0	175	175	96166	96166	32749	32749	223041	223041	34.9	2.85	83.65	11	5894	4	65	35	0	0	0
maxbin.003	Bacteria	5449	104	58	14.81	0.00	0.00	129710	0	56	56	2630	2630	2316	2316	10632	10632	35.9	2.81	85.52	11	156	81	23	0	0	0	0
maxbin.004	Bacteria	5449	104	58	63.67	26.72	68.42	2248767	0	817	817	3327	3327	2752	2752	41043	41043	38.8	5.40	83.24	11	2496	54	37	10	3	0	0
maxbin.005	Bacteria	5449	104	58	47.57	24.29	75.00	3217463	0	1177	1177	3320	3320	2733	2733	54452	54452	36.4	4.89	84.46	11	3889	72	19	11	1	1	0
maxbin.006	Bacteria	5449	104	58	23.92	10.34	100.00	1514788	0	681	681	2347	2347	2224	2224	32123	32123	39.6	3.47	92.79	11	1486	81	16	7	0	0	0
maxbin.007	Bacteria	5449	104	58	61.71	32.76	76.92	2529866	0	849	849	3892	3892	2979	2979	71675	71675	35.3	2.81	88.42	11	3153	62	27	11	3	1	0
maxbin.008	Bacteria	5449	104	58	98.28	12.60	20.00	2616621	0	577	577	7615	7615	4534	4534	61044	61044	53.0	5.39	82.82	11	2722	1	83	20	0	0	0
maxbin.009	Bacteria	5449	104	58	50.63	50.86	18.75	5318324	0	2559	2559	2223	2223	2078	2078	22500	22500	31.6	2.95	83.52	11	7549	66	22	6	6	4	0
maxbin.010	Bacteria	5449	104	58	61.78	43.27	0.65	7377512	0	2244	2244	4485	4485	3287	3287	58803	58803	39.7	2.21	80.25	11	6397	26	26	21	19	11	1
maxbin.011	Bacteria	5449	104	58	76.25	45.83	9.52	4725565	0	2080	2080	2650	2650	2271	2271	18706	18706	36.0	5.02	83.09	11	5043	39	35	24	6	0	0
SRR27931757.001	Bacteria	5449	104	58	99.66	0.00	0.00	3749131	0	219	219	31439	31439	17119	17119	148320	148320	55.0	5.67	84.64	11	3400	1	103	0	0	0	0
SRR27931757.002	Bacteria	5449	104	58	95.69	2.90	100.00	2492444	0	223	223	36735	36735	11176	11176	214108	214108	36.9	8.18	88.74	11	2686	3	97	4	0	0	0
SRR27931757.003	Bacteria	5449	104	58	99.14	4.31	25.00	2864961	0	289	289	20029	20029	9913	9913	80502	80502	51.1	3.98	83.41	11	2795	1	99	4	0	0	0
SRR27931757.004	Bacteria	5449	104	58	100.00	7.37	14.29	2825680	0	379	379	15851	15851	7455	7455	83208	83208	37.3	4.00	88.06	11	3087	0	97	7	0	0	0
SRR27931757.005	Bacteria	5449	104	58	91.25	0.00	0.00	3640654	0	489	489	16701	16701	7445	7445	80184	80184	51.8	3.70	84.27	11	3804	23	81	0	0	0	0
SRR27931757.006	Bacteria	5449	104	58	1.72	0.00	0.00	224156	0	55	55	5523	5523	4075	4075	45474	45474	40.3	2.34	85.25	11	277	102	2	0	0	0	0
SRR27931757.007	Bacteria	5449	104	58	19.12	21.82	76.19	107958	0	24	24	5054	5054	4498	4498	11852	11852	40.1	1.38	91.84	11	123	64	12	21	7	0	0
SRR27931757.008	Bacteria	5449	104	58	21.90	7.76	100.00	1874964	0	329	329	9210	9210	5698	5698	38294	38294	34.9	1.81	84.96	11	2103	90	10	3	1	0	0
SRR27931757.009	Bacteria	5449	104	58	42.16	22.41	88.24	1350748	0	140	140	16103	16103	9648	9648	123927	123927	38.2	1.02	91.23	11	1354	72	19	11	2	0	0
SRR27931757.010	Bacteria	5449	104	58	13.68	4.94	100.00	294626	0	65	65	7361	7361	4532	4532	23971	23971	38.1	1.03	90.76	11	364	86	11	7	0	0	0
SRR27931757.011	Bacteria	5449	104	58	8.93	6.90	80.00	179705	0	53	53	4446	4446	3390	3390	17096	17096	40.4	1.02	94.31	11	202	95	4	5	0	0	0
SRR27931757.012	Bacteria	5449	104	58	46.55	25.86	60.87	2233721	0	288	288	21556	21556	7755	7755	165896	165896	36.9	3.83	90.57	11	2420	71	21	8	3	1	0
SRR27931757.013	Bacteria	5449	104	58	93.10	25.61	14.55	5441608	0	2051	2051	3090	3090	2653	2653	221578	221578	41.0	4.04	85.07	11	7254	4	69	17	4	6	4
SRR27931757.014	Bacteria	5449	104	58	10.60	1.72	100.00	4277530	0	1598	1598	3130	3130	2676	2676	218628	218628	31.2	3.06	82.04	11	6176	90	13	1	0	0	0
SRR27931757.015	Bacteria	5449	104	58	83.62	31.19	0.00	6784034	0	3195	3195	2306	2306	2123	2123	17838	17838	53.2	7.08	86.29	11	9070	36	49	18	1	0	0
maxbin.001	Bacteria	5449	104	58	99.66	0.00	0.00	3749131	0	219	219	31439	31439	17119	17119	148320	148320	55.0	5.67	84.64	11	3400	1	103	0	0	0	0
maxbin.002	Bacteria	5449	104	58	95.69	2.90	100.00	2492444	0	223	223	36735	36735	11176	11176	214108	214108	36.9	8.18	88.74	11	2686	3	97	4	0	0	0
maxbin.003	Bacteria	5449	104	58	99.14	4.31	25.00	2864961	0	289	289	20029	20029	9913	9913	80502	80502	51.1	3.98	83.41	11	2795	1	99	4	0	0	0
maxbin.004	Bacteria	5449	104	58	100.00	7.37	14.29	2825680	0	379	379	15851	15851	7455	7455	83208	83208	37.3	4.00	88.06	11	3087	0	97	7	0	0	0
maxbin.005	Bacteria	5449	104	58	91.25	0.00	0.00	3640654	0	489	489	16701	16701	7445	7445	80184	80184	51.8	3.70	84.27	11	3804	23	81	0	0	0	0
maxbin.006	Bacteria	5449	104	58	1.72	0.00	0.00	224156	0	55	55	5523	5523	4075	4075	45474	45474	40.3	2.34	85.25	11	277	102	2	0	0	0	0
maxbin.007	Bacteria	5449	104	58	19.12	21.82	76.19	107958	0	24	24	5054	5054	4498	4498	11852	11852	40.1	1.38	91.84	11	123	64	12	21	7	0	0
maxbin.008	Bacteria	5449	104	58	21.90	7.76	100.00	1874964	0	329	329	9210	9210	5698	5698	38294	38294	34.9	1.81	84.96	11	2103	90	10	3	1	0	0
maxbin.009	Bacteria	5449	104	58	42.16	22.41	88.24	1350748	0	140	140	16103	16103	9648	9648	123927	123927	38.2	1.02	91.23	11	1354	72	19	11	2	0	0
maxbin.010	Bacteria	5449	104	58	13.68	4.94	100.00	294626	0	65	65	7361	7361	4532	4532	23971	23971	38.1	1.03	90.76	11	364	86	11	7	0	0	0
maxbin.011	Bacteria	5449	104	58	8.93	6.90	80.00	179705	0	53	53	4446	4446	3390	3390	17096	17096	40.4	1.02	94.31	11	202	95	4	5	0	0	0
maxbin.012	Bacteria	5449	104	58	46.55	25.86	60.87	2233721	0	288	288	21556	21556	7755	7755	165896	165896	36.9	3.83	90.57	11	2420	71	21	8	3	1	0
maxbin.013	Bacteria	5449	104	58	93.10	25.61	14.55	5441608	0	2051	2051	3090	3090	2653	2653	221578	221578	41.0	4.04	85.07	11	7254	4	69	17	4	6	4
maxbin.014	Bacteria	5449	104	58	10.60	1.72	100.00	4277530	0	1598	1598	3130	3130	2676	2676	218628	218628	31.2	3.06	82.04	11	6176	90	13	1	0	0	0
maxbin.015	Bacteria	5449	104	58	83.62	31.19	0.00	6784034	0	3195	3195	2306	2306	2123	2123	17838	17838	53.2	7.08	86.29	11	9070	36	49	18	1	0	0
SRR27931758.001	Bacteria	5449	104	58	37.30	0.16	0.00	387391	0	143	143	3201	3201	2709	2709	10911	10911	35.1	3.88	85.19	11	498	56	47	1	0	0	0
SRR27931758.002	Bacteria	5449	104	58	52.59	26.72	90.48	1883147	0	774	774	2792	2792	2433	2433	12012	12012	36.1	2.72	88.64	11	2260	71	21	9	2	1	0
SRR27931758.003	Bacteria	5449	104	58	53.92	36.21	88.37	2663153	0	1117	1117	2613	2613	2384	2384	39890	39890	36.4	2.85	88.46	11	3152	64	26	8	3	1	2
SRR27931758.004	Bacteria	5449	104	58	76.43	35.03	33.33	3273894	0	948	948	4934	4934	3453	3453	80700	80700	34.5	3.76	85.05	11	3917	33	48	18	4	1	0
SRR27931758.005	Bacteria	5449	104	58	14.50	1.72	50.00	1720784	0	426	426	6841	6841	4039	4039	59785	59785	45.6	5.45	73.08	11	1466	85	17	2	0	0	0
SRR27931758.006	Bacteria	5449	104	58	62.84	24.29	56.52	4689969	0	1264	1264	5799	5799	3710	3710	149754	149754	33.3	5.02	84.01	11	5283	56	36	10	1	0	1
SRR27931758.007	Bacteria	5449	104	58	86.99	8.62	40.00	2298101	0	265	265	19855	19855	8672	8672	90429	90429	37.3	6.21	87.55	11	2319	30	69	5	0	0	0
SRR27931758.008	Bacteria	5449	104	58	87.93	10.50	0.00	2580647	0	482	482	9363	9363	5354	5354	35541	35541	38.0	3.67	85.67	11	2720	20	78	5	1	0	0
SRR27931758.009	Bacteria	5449	104	58	41.97	16.77	17.46	2652292	0	959	959	3564	3564	2765	2765	95626	95626	39.6	2.44	88.97	11	2983	46	34	14	5	4	1
SRR27931758.010	Bacteria	5449	104	58	96.55	24.69	69.77	2646724	0	439	439	10289	10289	6028	6028	56644	56644	53.2	2.36	90.41	11	2852	3	64	20	12	5	0
SRR27931758.011	Bacteria	5449	104	58	20.11	4.31	25.00	7183016	0	4084	4084	1618	1618	1758	1758	32447	32447	30.7	2.75	52.61	11	7561	90	12	1	1	0	0
SRR27931758.012	Bacteria	5449	104	58	28.51	1.72	0.00	2144338	0	709	709	3992	3992	3024	3024	57344	57344	46.9	2.01	82.46	11	2555	77	26	1	0	0	0
SRR27931758.013	Bacteria	5449	104	58	88.40	71.78	13.24	5574951	0	2698	2698	2238	2238	2066	2066	29557	29557	36.5	2.06	78.16	11	6983	24	40	29	9	2	0
SRR27931758.014	Bacteria	5449	104	58	67.16	22.41	43.75	2050209	0	906	906	2506	2506	2262	2262	11541	11541	52.3	2.24	91.91	11	2598	55	35	13	1	0	0
SRR27931758.015	Bacteria	5449	104	58	54.04	4.52	100.00	1126189	0	642	642	1794	1794	1754	1754	12837	12837	56.2	7.17	87.58	11	1591	47	52	5	0	0	0
SRR27931758.016	Bacteria	5449	104	58	13.51	0.00	0.00	987384	0	825	825	1135	1135	1196	1196	3242	3242	36.1	14.69	42.77	11	838	94	10	0	0	0	0
maxbin.001	Bacteria	5449	104	58	37.30	0.16	0.00	387391	0	143	143	3201	3201	2709	2709	10911	10911	35.1	3.88	85.19	11	498	56	47	1	0	0	0
maxbin.002	Bacteria	5449	104	58	52.59	26.72	90.48	1883147	0	774	774	2792	2792	2433	2433	12012	12012	36.1	2.72	88.64	11	2260	71	21	9	2	1	0
maxbin.003	Bacteria	5449	104	58	53.92	36.21	88.37	2663153	0	1117	1117	2613	2613	2384	2384	39890	39890	36.4	2.85	88.46	11	3152	64	26	8	3	1	2
maxbin.004	Bacteria	5449	104	58	76.43	35.03	33.33	3273894	0	948	948	4934	4934	3453	3453	80700	80700	34.5	3.76	85.05	11	3917	33	48	18	4	1	0
maxbin.005	Bacteria	5449	104	58	14.50	1.72	50.00	1720784	0	426	426	6841	6841	4039	4039	59785	59785	45.6	5.45	73.08	11	1466	85	17	2	0	0	0
maxbin.006	Bacteria	5449	104	58	62.84	24.29	56.52	4689969	0	1264	1264	5799	5799	3710	3710	149754	149754	33.3	5.02	84.01	11	5283	56	36	10	1	0	1
maxbin.007	Bacteria	5449	104	58	86.99	8.62	40.00	2298101	0	265	265	19855	19855	8672	8672	90429	90429	37.3	6.21	87.55	11	2319	30	69	5	0	0	0
maxbin.008	Bacteria	5449	104	58	87.93	10.50	0.00	2580647	0	482	482	9363	9363	5354	5354	35541	35541	38.0	3.67	85.67	11	2720	20	78	5	1	0	0
maxbin.009	Bacteria	5449	104	58	41.97	16.77	17.46	2652292	0	959	959	3564	3564	2765	2765	95626	95626	39.6	2.44	88.97	11	2983	46	34	14	5	4	1
maxbin.010	Bacteria	5449	104	58	96.55	24.69	69.77	2646724	0	439	439	10289	10289	6028	6028	56644	56644	53.2	2.36	90.41	11	2852	3	64	20	12	5	0
maxbin.011	Bacteria	5449	104	58	20.11	4.31	25.00	7183016	0	4084	4084	1618	1618	1758	1758	32447	32447	30.7	2.75	52.61	11	7561	90	12	1	1	0	0
maxbin.012	Bacteria	5449	104	58	28.51	1.72	0.00	2144338	0	709	709	3992	3992	3024	3024	57344	57344	46.9	2.01	82.46	11	2555	77	26	1	0	0	0
maxbin.013	Bacteria	5449	104	58	88.40	71.78	13.24	5574951	0	2698	2698	2238	2238	2066	2066	29557	29557	36.5	2.06	78.16	11	6983	24	40	29	9	2	0
maxbin.014	Bacteria	5449	104	58	67.16	22.41	43.75	2050209	0	906	906	2506	2506	2262	2262	11541	11541	52.3	2.24	91.91	11	2598	55	35	13	1	0	0
maxbin.015	Bacteria	5449	104	58	54.04	4.52	100.00	1126189	0	642	642	1794	1794	1754	1754	12837	12837	56.2	7.17	87.58	11	1591	47	52	5	0	0	0
maxbin.016	Bacteria	5449	104	58	13.51	0.00	0.00	987384	0	825	825	1135	1135	1196	1196	3242	3242	36.1	14.69	42.77	11	838	94	10	0	0	0	0
SRR27931759.001	Bacteria	5449	104	58	42.74	2.19	100.00	879226	0	333	333	3061	3061	2640	2640	13608	13608	35.3	3.52	85.91	11	1056	68	32	4	0	0	0
SRR27931759.002	Bacteria	5449	104	58	51.72	40.52	87.50	2366799	0	1031	1031	2578	2578	2295	2295	14187	14187	36.1	2.94	87.88	11	2895	70	17	11	5	1	0
SRR27931759.003	Bacteria	5449	104	58	51.25	36.99	89.36	2920227	0	1123	1123	2954	2954	2600	2600	60486	60486	39.1	3.19	88.18	11	3076	42	31	23	8	0	0
SRR27931759.004	Bacteria	5449	104	58	80.84	40.67	34.00	4446572	0	1169	1169	5893	5893	3803	3803	118207	118207	33.6	5.10	83.09	11	5168	32	48	14	8	2	0
SRR27931759.005	Bacteria	5449	104	58	94.44	66.38	11.32	5397271	0	1199	1199	9823	9823	4501	4501	150203	150203	35.8	3.77	86.97	11	5841	13	57	26	7	1	0
SRR27931759.006	Bacteria	5449	104	58	39.50	7.76	2.94	3112079	0	853	853	6746	6746	3648	3648	66316	66316	43.4	2.97	78.38	11	3354	44	37	19	3	1	0
SRR27931759.007	Bacteria	5449	104	58	84.95	10.34	12.50	2582371	0	514	514	8045	8045	5024	5024	38961	38961	37.3	2.41	85.08	11	2765	43	57	2	2	0	0
SRR27931759.008	Bacteria	5449	104	58	97.41	22.07	55.36	2687512	0	588	588	6458	6458	4570	4570	38174	38174	53.0	3.10	90.26	11	3012	2	62	32	8	0	0
SRR27931759.009	Bacteria	5449	104	58	13.24	1.72	100.00	4570951	0	2441	2441	1811	1811	1872	1872	16612	16612	29.4	2.43	56.90	11	4847	94	9	1	0	0	0
SRR27931759.010	Bacteria	5449	104	58	90.05	56.18	10.87	7328345	0	4149	4149	1749	1749	1766	1766	23466	23466	36.7	6.89	71.58	11	9175	20	50	28	6	0	0
SRR27931759.011	Bacteria	5449	104	58	82.68	51.60	71.67	3304065	0	1698	1698	2086	2086	1945	1945	12316	12316	51.9	3.91	89.25	11	4486	28	38	27	11	0	0
maxbin.001	Bacteria	5449	104	58	42.74	2.19	100.00	879226	0	333	333	3061	3061	2640	2640	13608	13608	35.3	3.52	85.91	11	1056	68	32	4	0	0	0
maxbin.002	Bacteria	5449	104	58	51.72	40.52	87.50	2366799	0	1031	1031	2578	2578	2295	2295	14187	14187	36.1	2.94	87.88	11	2895	70	17	11	5	1	0
maxbin.003	Bacteria	5449	104	58	51.25	36.99	89.36	2920227	0	1123	1123	2954	2954	2600	2600	60486	60486	39.1	3.19	88.18	11	3076	42	31	23	8	0	0
maxbin.004	Bacteria	5449	104	58	80.84	40.67	34.00	4446572	0	1169	1169	5893	5893	3803	3803	118207	118207	33.6	5.10	83.09	11	5168	32	48	14	8	2	0
maxbin.005	Bacteria	5449	104	58	94.44	66.38	11.32	5397271	0	1199	1199	9823	9823	4501	4501	150203	150203	35.8	3.77	86.97	11	5841	13	57	26	7	1	0
maxbin.006	Bacteria	5449	104	58	39.50	7.76	2.94	3112079	0	853	853	6746	6746	3648	3648	66316	66316	43.4	2.97	78.38	11	3354	44	37	19	3	1	0
maxbin.007	Bacteria	5449	104	58	84.95	10.34	12.50	2582371	0	514	514	8045	8045	5024	5024	38961	38961	37.3	2.41	85.08	11	2765	43	57	2	2	0	0
maxbin.008	Bacteria	5449	104	58	97.41	22.07	55.36	2687512	0	588	588	6458	6458	4570	4570	38174	38174	53.0	3.10	90.26	11	3012	2	62	32	8	0	0
maxbin.009	Bacteria	5449	104	58	13.24	1.72	100.00	4570951	0	2441	2441	1811	1811	1872	1872	16612	16612	29.4	2.43	56.90	11	4847	94	9	1	0	0	0
maxbin.010	Bacteria	5449	104	58	90.05	56.18	10.87	7328345	0	4149	4149	1749	1749	1766	1766	23466	23466	36.7	6.89	71.58	11	9175	20	50	28	6	0	0
maxbin.011	Bacteria	5449	104	58	82.68	51.60	71.67	3304065	0	1698	1698	2086	2086	1945	1945	12316	12316	51.9	3.91	89.25	11	4486	28	38	27	11	0	0
SRR27931760.001	Bacteria	5449	104	58	54.08	6.58	85.71	1144306	0	415	415	3021	3021	2757	2757	60338	60338	36.6	3.45	86.84	11	1343	47	47	8	2	0	0
SRR27931760.002	Bacteria	5449	104	58	0.00	0.00	0.00	865033	0	180	180	6466	6466	4805	4805	22946	22946	50.4	4.49	75.93	11	960	104	0	0	0	0	0
SRR27931760.003	Bacteria	5449	104	58	81.24	62.07	65.00	3019270	0	945	945	3905	3905	3194	3194	59845	59845	33.9	2.04	86.98	11	3833	38	43	11	9	2	1
SRR27931760.004	Bacteria	5449	104	58	67.90	58.70	91.78	2767195	0	1114	1114	2759	2759	2484	2484	52859	52859	38.0	2.30	92.48	11	2827	33	48	11	6	4	2
SRR27931760.005	Bacteria	5449	104	58	66.85	57.76	66.10	5405787	0	1952	1952	3416	3416	2769	2769	161551	161551	36.1	3.06	89.44	11	6275	49	37	8	6	3	1
SRR27931760.006	Bacteria	5449	104	58	11.69	3.92	0.00	2259516	0	656	656	5133	5133	3444	3444	117971	117971	29.4	4.81	82.17	11	2699	82	17	5	0	0	0
SRR27931760.007	Bacteria	5449	104	58	96.55	44.51	54.76	1552110	0	379	379	10328	10328	4095	4095	45763	45763	48.7	2.89	89.65	11	1783	2	52	33	17	0	0
SRR27931760.008	Bacteria	5449	104	58	32.57	1.49	20.00	1531201	0	719	719	2015	2015	2129	2129	53764	53764	47.8	3.04	70.18	11	1972	65	34	5	0	0	0
SRR27931760.009	Bacteria	5449	104	58	67.49	27.41	23.81	3997849	0	1676	1676	2801	2801	2385	2385	27299	27299	34.1	1.66	80.09	11	5109	51	38	12	3	0	0
SRR27931760.010	Bacteria	5449	104	58	97.49	19.36	0.00	4095321	0	1648	1648	2980	2980	2485	2485	36677	36677	28.5	2.74	72.49	11	5083	7	80	15	2	0	0
SRR27931760.011	Bacteria	5449	104	58	95.75	63.56	3.03	4269920	0	1893	1893	2590	2590	2255	2255	19608	19608	37.9	1.81	86.17	11	5548	9	46	42	6	1	0
SRR27931760.012	Bacteria	5449	104	58	75.26	39.17	25.58	2014009	0	1102	1102	1812	1812	1827	1827	17417	17417	43.9	2.22	88.09	11	2967	29	45	25	4	1	0
maxbin.001	Bacteria	5449	104	58	54.08	6.58	85.71	1144306	0	415	415	3021	3021	2757	2757	60338	60338	36.6	3.45	86.84	11	1343	47	47	8	2	0	0
maxbin.002	Bacteria	5449	104	58	0.00	0.00	0.00	865033	0	180	180	6466	6466	4805	4805	22946	22946	50.4	4.49	75.93	11	960	104	0	0	0	0	0
maxbin.003	Bacteria	5449	104	58	81.24	62.07	65.00	3019270	0	945	945	3905	3905	3194	3194	59845	59845	33.9	2.04	86.98	11	3833	38	43	11	9	2	1
maxbin.004	Bacteria	5449	104	58	67.90	58.70	91.78	2767195	0	1114	1114	2759	2759	2484	2484	52859	52859	38.0	2.30	92.48	11	2827	33	48	11	6	4	2
maxbin.005	Bacteria	5449	104	58	66.85	57.76	66.10	5405787	0	1952	1952	3416	3416	2769	2769	161551	161551	36.1	3.06	89.44	11	6275	49	37	8	6	3	1
maxbin.006	Bacteria	5449	104	58	11.69	3.92	0.00	2259516	0	656	656	5133	5133	3444	3444	117971	117971	29.4	4.81	82.17	11	2699	82	17	5	0	0	0
maxbin.007	Bacteria	5449	104	58	96.55	44.51	54.76	1552110	0	379	379	10328	10328	4095	4095	45763	45763	48.7	2.89	89.65	11	1783	2	52	33	17	0	0
maxbin.008	Bacteria	5449	104	58	32.57	1.49	20.00	1531201	0	719	719	2015	2015	2129	2129	53764	53764	47.8	3.04	70.18	11	1972	65	34	5	0	0	0
maxbin.009	Bacteria	5449	104	58	67.49	27.41	23.81	3997849	0	1676	1676	2801	2801	2385	2385	27299	27299	34.1	1.66	80.09	11	5109	51	38	12	3	0	0
maxbin.010	Bacteria	5449	104	58	97.49	19.36	0.00	4095321	0	1648	1648	2980	2980	2485	2485	36677	36677	28.5	2.74	72.49	11	5083	7	80	15	2	0	0
maxbin.011	Bacteria	5449	104	58	95.75	63.56	3.03	4269920	0	1893	1893	2590	2590	2255	2255	19608	19608	37.9	1.81	86.17	11	5548	9	46	42	6	1	0
maxbin.012	Bacteria	5449	104	58	75.26	39.17	25.58	2014009	0	1102	1102	1812	1812	1827	1827	17417	17417	43.9	2.22	88.09	11	2967	29	45	25	4	1	0
