Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
43_Scapto.026	Bacteria	5449	104	58	67.13	22.73	34.21	1701829	0	403	403	8640	8640	4222	4222	56026	56026	38.7	1.30	86.92	11	2078	38	44	14	8	0	0
43_Scapto.027	Bacteria	5449	104	58	21.88	13.95	5.56	11494808	0	4442	4442	3163	3163	2587	2587	89393	89393	27.6	2.36	79.08	11	15346	85	15	2	0	1	1
43_Scapto.028	Bacteria	5449	104	58	0.31	0.00	0.00	3760548	0	1545	1545	2712	2712	2434	2434	64262	64262	37.6	2.62	94.14	11	2873	102	2	0	0	0	0
43_Scapto.029	Bacteria	5449	104	58	54.08	10.34	66.67	4454533	0	1138	1138	6657	6657	3914	3914	47793	47793	57.3	2.20	90.70	11	4746	63	35	6	0	0	0
43_Scapto.030	Bacteria	5449	104	58	61.39	34.64	7.14	4693497	0	1596	1596	4021	4021	2940	2940	56411	56411	34.5	2.11	85.86	11	6317	55	31	13	5	0	0
43_Scapto.031	Bacteria	5449	104	58	58.78	48.39	42.31	7659630	0	3108	3108	2781	2781	2464	2464	76615	76615	33.3	2.00	83.25	11	9988	48	29	21	3	2	1
43_Scapto.032	Bacteria	5449	104	58	38.37	15.91	26.09	987555	0	400	400	2622	2622	2468	2468	36233	36233	39.3	1.49	90.23	11	1232	72	20	8	3	1	0
43_Scapto.033	Bacteria	5449	104	58	71.88	47.35	51.28	3755096	0	1423	1423	3127	3127	2638	2638	23215	23215	53.3	1.94	85.11	11	4611	28	28	36	10	2	0
43_Scapto.034	Bacteria	5449	104	58	51.44	18.10	90.91	1566188	0	898	898	1764	1764	1744	1744	14308	14308	60.6	1.56	91.72	11	2067	69	24	11	0	0	0
43_Scapto.035	Bacteria	5449	104	58	36.83	12.38	81.82	1327933	0	694	694	2085	2085	1913	1913	10420	10420	56.4	1.91	86.26	11	1768	58	37	8	1	0	0
43_Scapto.036	Bacteria	5449	104	58	0.47	0.00	0.00	410155	0	146	146	3317	3317	2809	2809	16832	16832	39.4	1.26	81.13	11	519	101	3	0	0	0	0
43_Scapto.037	Bacteria	5449	104	58	70.03	3.61	0.00	1562670	0	635	635	2943	2943	2460	2460	12679	12679	45.7	2.51	85.17	11	1902	42	59	3	0	0	0
43_Scapto.038	Bacteria	5449	104	58	51.39	16.54	30.30	1186655	0	558	558	2333	2333	2126	2126	15167	15167	39.8	1.43	88.28	11	1599	47	38	12	7	0	0
43_Scapto.039	Bacteria	5449	104	58	37.45	6.90	0.00	3551178	0	1994	1994	1715	1715	1780	1780	24524	24524	45.1	2.99	84.66	11	4743	60	41	2	1	0	0
Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
45_Melli.001	Bacteria	5449	104	58	45.47	10.97	81.82	476053	0	108	108	6222	6222	4407	4407	16481	16481	40.4	3.51	89.37	11	571	47	46	11	0	0	0
45_Melli.002	Bacteria	5449	104	58	84.80	80.80	81.58	1037463	0	232	232	5951	5951	4471	4471	26514	26514	42.7	3.16	90.82	11	1241	19	38	18	16	11	2
45_Melli.003	Bacteria	5449	104	58	36.08	25.16	52.00	440687	0	101	101	6301	6301	4363	4363	16698	16698	37.6	2.32	89.51	11	579	61	34	4	3	2	0
45_Melli.004	Bacteria	5449	104	58	56.44	41.17	68.89	724324	0	201	201	4515	4515	3603	3603	16674	16674	40.0	2.39	90.36	11	940	45	34	18	5	2	0
45_Melli.005	Bacteria	5449	104	58	72.10	42.55	62.79	1644994	0	462	462	4535	4535	3560	3560	32313	32313	44.7	2.67	90.02	11	1953	44	34	21	4	0	1
45_Melli.006	Bacteria	5449	104	58	42.18	18.10	76.92	537787	0	173	173	3801	3801	3108	3108	30622	30622	39.9	2.16	88.61	11	712	68	25	10	1	0	0
45_Melli.007	Bacteria	5449	104	58	1.72	0.00	0.00	129602	0	48	48	3196	3196	2700	2700	11460	11460	32.0	3.34	79.37	11	174	103	1	0	0	0	0
45_Melli.008	Bacteria	5449	104	58	42.49	7.05	93.33	536150	0	177	177	3485	3485	3029	3029	16879	16879	39.1	2.25	88.19	11	721	55	34	15	0	0	0
45_Melli.009	Bacteria	5449	104	58	37.46	15.83	81.82	1129221	0	416	416	3070	3070	2714	2714	17642	17642	46.6	2.63	89.24	11	1386	73	20	3	6	2	0
45_Melli.010	Bacteria	5449	104	58	52.21	37.07	83.33	1227762	0	427	427	3452	3452	2875	2875	27348	27348	42.8	2.46	88.44	11	1522	64	26	8	4	1	1
45_Melli.011	Bacteria	5449	104	58	36.38	19.31	73.53	1803779	0	582	582	3996	3996	3099	3099	69305	69305	36.3	4.13	81.94	11	2145	73	25	2	0	2	2
45_Melli.012	Bacteria	5449	104	58	65.36	43.73	76.09	3316232	0	1204	1204	3312	3312	2754	2754	66362	66362	44.9	4.80	86.85	11	3836	51	30	16	4	3	0
45_Melli.013	Bacteria	5449	104	58	84.29	59.41	71.67	2815053	0	866	866	4463	4463	3250	3250	33714	33714	39.8	3.70	87.67	11	3168	21	48	27	5	3	0
45_Melli.014	Bacteria	5449	104	58	41.30	18.73	100.00	2921759	0	1165	1165	2664	2664	2507	2507	170913	170913	45.2	3.39	89.49	11	3311	70	19	14	1	0	0
45_Melli.015	Bacteria	5449	104	58	10.34	5.17	50.00	6740537	0	2379	2379	3396	3396	2833	2833	34691	34691	30.8	5.07	79.33	11	7718	98	4	1	1	0	0
45_Melli.016	Bacteria	5449	104	58	91.38	5.33	0.00	1792603	0	91	91	40574	40574	19698	19698	254927	254927	37.2	1.87	87.75	11	1753	7	93	4	0	0	0
45_Melli.017	Bacteria	5449	104	58	0.16	0.00	0.00	956920	0	395	395	2923	2923	2422	2422	22406	22406	37.9	2.24	96.40	11	521	103	1	0	0	0	0
45_Melli.018	Bacteria	5449	104	58	38.10	11.38	85.71	2071305	0	719	719	3626	3626	2880	2880	78798	78798	37.1	1.56	81.43	11	2787	75	19	8	2	0	0
45_Melli.019	Bacteria	5449	104	58	0.16	0.00	0.00	1124584	0	299	299	6168	6168	3761	3761	76788	76788	37.6	2.11	88.42	11	1061	103	1	0	0	0	0
45_Melli.020	Bacteria	5449	104	58	94.83	10.34	12.50	1929931	0	73	73	89830	89830	26437	26437	266979	266979	40.7	1.90	90.03	11	1754	3	93	8	0	0	0
45_Melli.021	Bacteria	5449	104	58	59.20	35.92	77.42	1767082	0	642	642	3397	3397	2752	2752	45828	45828	40.3	1.59	87.00	11	2374	57	30	10	7	0	0
45_Melli.022	Bacteria	5449	104	58	70.06	44.89	40.48	8239090	0	4119	4119	2029	2029	2000	2000	57471	57471	47.2	3.94	88.37	11	10631	22	45	21	11	5	0
45_Melli.023	Bacteria	5449	104	58	9.09	15.52	16.00	17684009	0	8718	8718	2155	2155	2028	2028	21020	21020	26.5	2.29	78.57	11	25077	96	5	1	1	0	1
45_Melli.024	Bacteria	5449	104	58	26.23	65.44	11.57	23659727	0	11669	11669	2103	2103	2027	2027	65142	65142	32.2	2.10	85.19	11	30683	72	24	3	0	0	5
45_Melli.025	Bacteria	5449	104	58	70.41	69.44	39.71	14000093	0	7181	7181	1955	1955	1949	1949	46620	46620	39.3	3.46	87.68	11	17899	41	32	17	11	3	0
Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
46_Melli.001	Bacteria	5449	104	58	79.31	47.47	77.78	1251697	0	179	179	10903	10903	6992	6992	45420	45420	42.8	4.17	87.67	11	1321	25	43	24	8	4	0
46_Melli.002	Bacteria	5449	104	58	98.28	50.25	14.29	2290519	0	162	162	55839	55839	14139	14139	300977	300977	39.7	4.42	88.50	11	2245	1	66	31	6	0	0
46_Melli.003	Bacteria	5449	104	58	58.83	54.47	81.36	1984758	0	397	397	7290	7290	4999	4999	52378	52378	43.7	3.78	89.21	11	2147	57	25	11	6	5	0
46_Melli.004	Bacteria	5449	104	58	24.31	8.10	33.33	872278	0	144	144	11364	11364	6057	6057	88328	88328	36.9	4.48	84.22	11	970	85	13	6	0	0	0
46_Melli.005	Bacteria	5449	104	58	74.48	39.58	85.23	1210886	0	272	272	6625	6625	4451	4451	37469	37469	40.0	2.83	88.99	11	1514	24	47	12	18	2	1
46_Melli.006	Bacteria	5449	104	58	98.28	2.04	0.00	1632422	0	49	49	125683	125683	33314	33314	375103	375103	44.5	5.15	88.44	11	1453	1	100	3	0	0	0
46_Melli.007	Bacteria	5449	104	58	27.38	3.06	100.00	546461	0	139	139	5462	5462	3931	3931	22086	22086	43.1	2.01	89.07	11	638	79	20	5	0	0	0
46_Melli.008	Bacteria	5449	104	58	19.83	1.25	100.00	410283	0	116	116	4134	4134	3536	3536	21758	21758	47.0	1.93	91.06	11	433	82	17	2	3	0	0
46_Melli.009	Bacteria	5449	104	58	13.64	7.37	100.00	380403	0	105	105	4560	4560	3622	3622	18679	18679	48.5	2.30	90.50	11	437	85	12	6	1	0	0
46_Melli.010	Bacteria	5449	104	58	81.13	53.07	79.55	1711451	0	400	400	6770	6770	4278	4278	32338	32338	42.7	3.64	88.88	11	2013	32	38	29	5	0	0
46_Melli.011	Bacteria	5449	104	58	98.28	57.75	18.52	2936677	0	428	428	15086	15086	6861	6861	101738	101738	37.4	4.61	88.22	11	3094	1	56	35	10	1	1
46_Melli.012	Bacteria	5449	104	58	0.00	0.00	0.00	517188	0	45	45	30047	30047	11493	11493	54676	54676	50.2	6.26	81.27	4	500	104	0	0	0	0	0
46_Melli.013	Bacteria	5449	104	58	65.83	56.11	73.77	2997718	0	926	926	4232	4232	3237	3237	36749	36749	44.5	3.53	89.24	11	3393	48	28	18	7	2	1
46_Melli.014	Bacteria	5449	104	58	56.97	26.52	79.31	846025	0	211	211	6350	6350	4009	4009	35692	35692	38.5	2.69	86.71	11	1075	45	41	14	3	1	0
46_Melli.015	Bacteria	5449	104	58	7.76	0.00	0.00	2418875	0	403	403	14111	14111	6002	6002	206389	206389	32.9	4.68	81.39	11	2805	99	5	0	0	0	0
46_Melli.016	Bacteria	5449	104	58	47.96	22.57	88.89	1781219	0	477	477	5661	5661	3734	3734	54968	54968	42.0	3.11	89.24	11	2115	65	25	12	2	0	0
46_Melli.017	Bacteria	5449	104	58	55.22	17.40	91.67	850994	0	222	222	5484	5484	3833	3833	28160	28160	38.6	1.49	87.49	11	1043	56	36	12	0	0	0
46_Melli.018	Bacteria	5449	104	58	100.00	12.38	9.09	3249540	0	713	713	48974	48974	4557	4557	767032	767032	50.0	3.95	87.70	11	3329	0	95	8	1	0	0
46_Melli.019	Bacteria	5449	104	58	31.90	18.97	78.95	3928728	0	1192	1192	4177	4177	3295	3295	41616	41616	32.5	3.58	81.74	11	4734	83	13	6	1	0	1
46_Melli.020	Bacteria	5449	104	58	78.31	61.63	73.24	4806730	0	1654	1654	3554	3554	2906	2906	77683	77683	41.7	3.28	88.14	11	5679	27	45	19	10	2	1
46_Melli.021	Bacteria	5449	104	58	100.00	0.00	0.00	2299108	0	27	27	189756	189756	85152	85152	358166	358166	62.7	2.38	90.52	11	2087	0	104	0	0	0	0
46_Melli.022	Bacteria	5449	104	58	95.98	13.89	68.75	3973983	0	732	732	15969	15969	5428	5428	136906	136906	36.9	3.04	87.31	11	4577	3	87	13	1	0	0
46_Melli.023	Bacteria	5449	104	58	15.13	6.90	100.00	1294921	0	721	721	1749	1749	1796	1796	33741	33741	47.4	1.89	92.05	11	1619	92	9	2	1	0	0
46_Melli.024	Bacteria	5449	104	58	63.31	60.80	60.71	3113902	0	1284	1284	2875	2875	2425	2425	34174	34174	36.2	1.41	83.25	11	4395	51	31	12	3	3	4
46_Melli.025	Bacteria	5449	104	58	70.18	67.87	78.26	3384079	0	1438	1438	2669	2669	2353	2353	27068	27068	39.3	1.50	88.84	11	4372	41	32	17	12	1	1
46_Melli.026	Bacteria	5449	104	58	0.00	0.00	0.00	230906	0	124	124	1856	1856	1862	1862	13929	13929	45.5	2.60	95.79	11	167	104	0	0	0	0	0
46_Melli.027	Bacteria	5449	104	58	38.17	31.50	77.42	1945559	0	960	960	2130	2130	2026	2026	15033	15033	43.5	1.40	89.14	11	2605	73	15	10	5	1	0
46_Melli.028	Bacteria	5449	104	58	2.35	0.00	0.00	1034210	0	577	577	1749	1749	1792	1792	15877	15877	44.0	2.90	97.63	11	707	99	5	0	0	0	0
46_Melli.029	Bacteria	5449	104	58	0.00	0.00	0.00	547735	0	247	247	2410	2410	2217	2217	27586	27586	44.2	1.25	83.08	11	808	104	0	0	0	0	0
46_Melli.030	Bacteria	5449	104	58	8.93	12.07	27.27	11805924	0	5371	5371	2396	2396	2198	2198	38522	38522	26.9	2.10	79.54	11	17062	97	5	1	0	0	1
46_Melli.031	Bacteria	5449	104	58	5.33	0.16	0.00	6471941	0	3128	3128	2149	2149	2069	2069	51469	51469	34.1	2.48	93.49	11	5049	100	3	1	0	0	0
46_Melli.032	Bacteria	5449	104	58	0.00	0.00	0.00	321094	0	157	157	2054	2054	2045	2045	24740	24740	44.1	1.58	92.04	11	367	104	0	0	0	0	0
46_Melli.033	Bacteria	5449	104	58	46.83	43.97	10.19	15051511	0	6527	6527	2477	2477	2306	2306	158723	158723	31.6	1.90	83.29	11	22018	43	48	6	2	1	4
46_Melli.034	Bacteria	5449	104	58	0.00	0.00	0.00	229987	0	109	109	2179	2179	2109	2109	13086	13086	46.9	1.84	93.51	11	239	104	0	0	0	0	0
46_Melli.035	Bacteria	5449	104	58	0.00	0.00	0.00	459001	0	259	259	1744	1744	1772	1772	8145	8145	47.3	1.78	84.47	11	727	104	0	0	0	0	0
46_Melli.036	Bacteria	5449	104	58	12.07	0.00	0.00	5945513	0	2707	2707	2328	2328	2196	2196	67582	67582	39.5	2.40	86.37	11	7888	94	10	0	0	0	0
46_Melli.037	Bacteria	5449	104	58	88.95	37.57	82.76	3038642	0	1435	1435	2297	2297	2117	2117	12889	12889	60.0	2.52	89.88	11	3833	29	50	23	2	0	0
46_Melli.038	Bacteria	5449	104	58	91.38	11.76	6.06	5673916	0	2644	2644	2283	2283	2145	2145	52801	52801	52.9	3.48	85.35	11	7826	6	77	15	6	0	0
46_Melli.039	Bacteria	5449	104	58	87.93	66.48	3.20	9061186	0	4762	4762	1903	1903	1902	1902	40936	40936	39.4	3.11	79.30	11	10590	8	30	29	20	9	8
Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
47_Melli.001	Bacteria	5449	104	58	97.41	4.31	66.67	2082406	0	137	137	28492	28492	15200	15200	170913	170913	41.1	5.25	88.12	11	1877	2	99	3	0	0	0
47_Melli.002	Bacteria	5449	104	58	77.77	34.69	86.90	1226849	0	232	232	7954	7954	5288	5288	66817	66817	39.3	4.73	87.83	11	1417	20	48	18	14	4	0
47_Melli.003	Bacteria	5449	104	58	94.83	16.71	22.73	2130024	0	208	208	27559	27559	10240	10240	240525	240525	36.8	4.24	88.16	11	2194	4	86	10	4	0	0
47_Melli.004	Bacteria	5449	104	58	69.91	57.26	77.63	1116856	0	293	293	5182	5182	3811	3811	19417	19417	43.0	3.11	89.61	11	1308	35	40	17	7	3	2
47_Melli.005	Bacteria	5449	104	58	32.53	8.62	50.00	441859	0	99	99	6372	6372	4463	4463	29766	29766	36.9	2.22	87.07	11	584	74	27	2	0	1	0
47_Melli.006	Bacteria	5449	104	58	44.08	35.77	71.01	589580	0	137	137	7168	7168	4303	4303	24806	24806	39.6	2.58	89.41	11	748	57	26	11	5	3	2
47_Melli.007	Bacteria	5449	104	58	8.62	6.90	85.71	259398	0	71	71	4306	4306	3653	3653	11462	11462	48.2	1.29	91.35	11	296	99	3	1	0	1	0
47_Melli.008	Bacteria	5449	104	58	1.72	0.00	0.00	519279	0	35	35	38841	38841	14836	14836	66211	66211	50.6	8.04	81.98	4	475	103	1	0	0	0	0
47_Melli.009	Bacteria	5449	104	58	19.75	8.62	20.00	360709	0	102	102	4050	4050	3536	3536	16789	16789	45.2	1.11	89.56	11	425	87	12	5	0	0	0
47_Melli.010	Bacteria	5449	104	58	50.49	26.03	82.76	797303	0	217	217	4915	4915	3674	3674	27672	27672	41.8	1.50	89.37	11	979	54	32	14	3	1	0
47_Melli.011	Bacteria	5449	104	58	80.48	55.30	31.15	3374666	0	524	524	16246	16246	6440	6440	103481	103481	37.2	3.02	86.54	11	3819	26	51	13	12	2	0
47_Melli.012	Bacteria	5449	104	58	5.17	0.00	0.00	535810	0	74	74	20725	20725	7240	7240	65478	65478	42.5	3.32	95.31	11	232	100	4	0	0	0	0
47_Melli.013	Bacteria	5449	104	58	22.10	5.96	63.64	669534	0	202	202	4287	4287	3314	3314	24279	24279	47.1	1.81	89.42	11	799	81	18	2	3	0	0
47_Melli.014	Bacteria	5449	104	58	51.80	27.04	80.00	841647	0	231	231	4869	4869	3643	3643	22707	22707	43.0	1.59	89.09	11	1040	62	27	10	5	0	0
47_Melli.015	Bacteria	5449	104	58	96.55	15.86	63.64	1672838	0	328	328	7534	7534	5100	5100	38306	38306	44.4	4.24	88.34	11	1764	2	93	8	1	0	0
47_Melli.016	Bacteria	5449	104	58	81.61	101.59	80.00	3385398	0	1150	1150	3595	3595	2943	2943	54968	54968	43.9	3.60	88.55	11	4228	20	42	23	10	6	3
47_Melli.017	Bacteria	5449	104	58	98.28	18.70	34.38	3173897	0	630	630	12036	12036	5037	5037	291739	291739	35.2	4.11	85.28	11	3590	1	87	11	3	2	0
47_Melli.018	Bacteria	5449	104	58	63.13	36.68	83.33	3295278	0	1339	1339	2719	2719	2460	2460	43480	43480	45.7	3.46	89.74	11	3991	52	35	12	2	3	0
47_Melli.019	Bacteria	5449	104	58	100.00	30.28	29.17	2325404	0	403	403	114251	114251	5770	5770	766792	766792	48.7	4.49	89.73	11	2272	0	84	18	2	0	0
47_Melli.020	Bacteria	5449	104	58	5.64	1.72	100.00	4511191	0	1234	1234	4926	4926	3655	3655	147493	147493	32.0	3.88	80.75	11	5258	98	5	1	0	0	0
47_Melli.021	Bacteria	5449	104	58	71.20	51.88	81.63	1924788	0	588	588	4900	4900	3273	3273	33239	33239	39.7	2.26	86.59	11	2467	39	41	13	10	1	0
47_Melli.022	Bacteria	5449	104	58	6.10	0.00	0.00	2127314	0	579	579	5753	5753	3674	3674	89289	89289	39.5	4.30	86.64	11	2006	92	12	0	0	0	0
47_Melli.023	Bacteria	5449	104	58	34.57	25.16	68.18	1304924	0	303	303	7015	7015	4306	4306	40210	40210	37.0	1.62	83.78	11	1664	70	21	10	2	1	0
47_Melli.024	Bacteria	5449	104	58	1.72	1.72	100.00	415372	0	122	122	3899	3899	3404	3404	67778	67778	33.1	1.28	87.35	11	525	103	0	1	0	0	0
47_Melli.025	Bacteria	5449	104	58	37.85	33.39	83.33	2028694	0	1114	1114	1787	1787	1821	1821	15548	15548	45.7	1.72	90.27	11	2734	75	13	8	6	1	1
47_Melli.026	Bacteria	5449	104	58	32.52	7.92	66.67	3577056	0	1550	1550	2473	2473	2307	2307	89328	89328	52.2	2.64	87.11	11	4257	59	39	6	0	0	0
47_Melli.027	Bacteria	5449	104	58	56.55	21.05	11.11	3272367	0	1274	1274	2906	2906	2568	2568	88963	88963	43.2	2.52	77.05	11	3935	30	42	27	4	1	0
47_Melli.028	Bacteria	5449	104	58	0.63	0.00	0.00	6598873	0	3128	3128	2258	2258	2109	2109	19680	19680	25.1	1.86	77.84	11	8939	100	4	0	0	0	0
47_Melli.029	Bacteria	5449	104	58	50.86	57.76	69.64	2378394	0	1245	1245	1971	1971	1910	1910	15732	15732	41.8	1.35	88.71	11	3476	68	13	13	7	2	1
47_Melli.030	Bacteria	5449	104	58	94.38	137.52	38.54	8793201	0	3705	3705	2570	2570	2373	2373	175932	175932	37.0	1.91	84.92	11	12291	6	55	16	12	8	7
47_Melli.031	Bacteria	5449	104	58	4.55	0.47	100.00	1612590	0	981	981	1591	1591	1643	1643	9721	9721	43.3	2.60	95.18	11	1516	95	6	3	0	0	0
47_Melli.032	Bacteria	5449	104	58	37.61	19.91	31.29	2328653	0	972	972	2782	2782	2395	2395	25454	25454	34.0	2.07	73.90	11	2917	52	26	7	7	4	8
47_Melli.033	Bacteria	5449	104	58	0.00	0.00	0.00	518351	0	267	267	2037	2037	1941	1941	7717	7717	32.8	1.15	79.41	11	785	104	0	0	0	0	0
47_Melli.034	Bacteria	5449	104	58	1.88	0.31	0.00	5477886	0	3037	3037	1794	1794	1803	1803	18089	18089	35.7	2.63	94.44	11	4375	102	1	0	1	0	0
47_Melli.035	Bacteria	5449	104	58	1.72	0.00	0.00	563494	0	229	229	2709	2709	2460	2460	23631	23631	32.1	1.10	88.71	11	843	103	1	0	0	0	0
47_Melli.036	Bacteria	5449	104	58	8.78	6.90	0.00	2721579	0	1514	1514	1765	1765	1797	1797	18371	18371	32.1	1.54	84.71	11	4032	98	4	0	2	0	0
47_Melli.037	Bacteria	5449	104	58	64.86	19.83	14.29	1837529	0	798	798	2506	2506	2302	2302	40809	40809	38.5	1.69	84.15	11	2460	48	46	8	2	0	0
47_Melli.038	Bacteria	5449	104	58	55.57	38.43	17.65	10095670	0	5580	5580	1813	1813	1809	1809	51275	51275	28.6	1.75	78.19	11	15777	60	36	3	1	1	3
47_Melli.039	Bacteria	5449	104	58	5.33	1.72	0.00	4240705	0	2397	2397	1743	1743	1769	1769	54672	54672	30.9	1.55	84.75	11	5421	100	3	1	0	0	0
47_Melli.040	Bacteria	5449	104	58	5.17	3.45	0.00	999901	0	439	439	2393	2393	2277	2277	34033	34033	33.8	1.12	88.27	11	1490	101	1	2	0	0	0
47_Melli.041	Bacteria	5449	104	58	0.00	0.00	0.00	479264	0	240	240	2069	2069	1996	1996	12995	12995	31.5	1.06	88.05	11	802	104	0	0	0	0	0
47_Melli.042	Bacteria	5449	104	58	71.00	15.97	44.44	5901379	0	2735	2735	2354	2354	2157	2157	34260	34260	45.2	2.74	86.29	11	8007	26	65	12	0	1	0
47_Melli.043	Bacteria	5449	104	58	71.88	0.69	0.00	2219943	0	753	753	4199	4199	2948	2948	32169	32169	37.3	1.57	85.83	11	2633	39	63	2	0	0	0
47_Melli.044	Bacteria	5449	104	58	85.34	61.46	79.22	3773171	0	2103	2103	1854	1854	1794	1794	13676	13676	59.5	3.54	88.50	11	4950	21	32	41	8	2	0
47_Melli.045	Bacteria	5449	104	58	1.72	0.00	0.00	563083	0	348	348	1640	1640	1618	1618	6386	6386	34.5	1.16	83.43	11	917	103	1	0	0	0	0
47_Melli.046	Bacteria	5449	104	58	1.72	0.00	0.00	616461	0	364	364	1710	1710	1693	1693	7636	7636	32.3	1.08	84.23	11	1007	103	1	0	0	0	0
Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
51_Scapto.001	Bacteria	5449	104	58	87.93	1.72	0.00	1188034	0	50	50	40323	40323	23760	23760	149849	149849	32.9	3.17	87.44	11	1189	7	96	1	0	0	0
51_Scapto.002	Bacteria	5449	104	58	10.34	0.00	0.00	198997	0	34	34	6632	6632	5852	5852	46663	46663	34.1	2.99	83.79	11	201	98	6	0	0	0	0
51_Scapto.003	Bacteria	5449	104	58	0.00	0.00	0.00	105841	0	36	36	3492	3492	2940	2940	14002	14002	32.7	4.80	74.75	11	118	104	0	0	0	0	0
51_Scapto.004	Bacteria	5449	104	58	98.28	1.72	100.00	1321967	0	113	113	47572	47572	11698	11698	140296	140296	29.1	5.49	86.58	11	1351	1	102	1	0	0	0
51_Scapto.005	Bacteria	5449	104	58	1.72	1.72	100.00	468472	0	161	161	3987	3987	2909	2909	36400	36400	36.0	6.29	79.18	11	560	103	0	1	0	0	0
51_Scapto.006	Bacteria	5449	104	58	0.00	0.00	0.00	237072	0	51	51	15166	15166	4648	4648	26043	26043	54.6	17.86	84.29	11	219	104	0	0	0	0	0
51_Scapto.007	Bacteria	5449	104	58	0.16	0.00	0.00	690170	0	270	270	3124	3124	2556	2556	15807	15807	27.1	2.85	76.06	11	808	103	1	0	0	0	0
51_Scapto.008	Bacteria	5449	104	58	62.07	1.72	100.00	1202481	0	261	261	6765	6765	4607	4607	105442	105442	38.9	3.37	86.58	11	1311	25	78	1	0	0	0
51_Scapto.009	Bacteria	5449	104	58	0.00	0.00	0.00	497768	0	62	62	20916	20916	8028	8028	44077	44077	50.1	9.98	81.49	4	569	104	0	0	0	0	0
51_Scapto.010	Bacteria	5449	104	58	78.76	43.10	68.75	3148452	0	822	822	5497	5497	3830	3830	45061	45061	41.6	5.91	86.53	11	3409	31	47	23	3	0	0
51_Scapto.011	Bacteria	5449	104	58	36.55	15.52	25.00	2683813	0	824	824	4378	4378	3257	3257	97143	97143	34.9	7.08	81.57	11	3044	59	39	3	3	0	0
51_Scapto.012	Bacteria	5449	104	58	40.83	10.66	33.33	1897330	0	600	600	3959	3959	3162	3162	156640	156640	43.3	5.80	88.20	11	1935	72	25	6	1	0	0
51_Scapto.013	Bacteria	5449	104	58	51.21	11.36	87.50	1455028	0	588	588	2704	2704	2474	2474	19717	19717	37.9	4.35	86.99	11	1735	50	46	8	0	0	0
51_Scapto.014	Bacteria	5449	104	58	11.55	4.66	100.00	563261	0	122	122	7758	7758	4616	4616	27249	27249	36.0	1.77	87.59	11	650	96	4	4	0	0	0
51_Scapto.015	Bacteria	5449	104	58	63.87	35.19	94.12	1078409	0	329	329	4941	4941	3277	3277	21446	21446	38.9	2.03	92.22	11	1221	41	31	31	1	0	0
51_Scapto.016	Bacteria	5449	104	58	33.62	10.34	100.00	681778	0	126	126	7873	7873	5410	5410	20508	20508	36.9	1.16	91.07	11	763	82	16	6	0	0	0
51_Scapto.017	Bacteria	5449	104	58	0.57	0.00	0.00	7085618	0	2830	2830	3050	3050	2503	2503	51654	51654	27.6	5.52	78.10	11	8694	103	1	0	0	0	0
51_Scapto.018	Bacteria	5449	104	58	64.01	1.16	33.33	1964597	0	592	592	4350	4350	3318	3318	17814	17814	49.0	1.94	90.60	11	2276	31	69	3	1	0	0
51_Scapto.019	Bacteria	5449	104	58	5.33	0.00	0.00	1708706	0	542	542	5150	5150	3152	3152	62392	62392	36.0	1.72	86.43	11	2218	99	5	0	0	0	0
51_Scapto.020	Bacteria	5449	104	58	31.35	5.17	0.00	711614	0	177	177	6289	6289	4020	4020	40218	40218	40.8	1.28	88.49	11	830	83	18	3	0	0	0
