Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
SRR27931732.020	Bacteria	5449	104	58	86.36	14.20	4.76	5954193	0	2387	2387	2929	2929	2494	2494	26955	26955	44.5	2.71	79.48	11	7939	20	67	15	2	0	0
SRR27931732.021	Bacteria	5449	104	58	2.51	0.31	50.00	2294723	0	1039	1039	2343	2343	2208	2208	62874	62874	26.2	2.70	73.56	11	2999	98	4	2	0	0	0
SRR27931732.022	Bacteria	5449	104	58	63.75	36.08	55.17	2527546	0	1014	1014	2916	2916	2492	2492	15212	15212	37.3	1.96	90.29	11	3442	54	27	20	3	0	0
SRR27931732.023	Bacteria	5449	104	58	75.86	23.15	12.07	1609472	0	573	573	3692	3692	2808	2808	17249	17249	44.6	2.09	89.46	11	2190	18	50	25	11	0	0
SRR27931732.024	Bacteria	5449	104	58	79.01	59.17	6.76	6303527	0	3266	3266	1987	1987	1930	1930	39286	39286	36.7	2.21	86.35	11	8998	31	41	20	6	6	0
SRR27931732.025	Bacteria	5449	104	58	61.91	18.57	66.67	991796	0	392	392	2924	2924	2530	2530	11644	11644	49.6	2.05	91.06	11	1281	53	36	15	0	0	0
SRR27931733.001	Bacteria	5449	104	58	52.59	11.52	11.76	868847	0	229	229	5125	5125	3794	3794	103070	103070	43.1	7.60	84.60	11	924	35	37	31	1	0	0
SRR27931733.002	Bacteria	5449	104	58	94.48	0.00	0.00	3559788	0	192	192	34958	34958	18540	18540	106960	106960	55.5	6.89	85.17	11	3230	4	100	0	0	0	0
SRR27931733.003	Bacteria	5449	104	58	55.44	22.41	66.67	2137753	0	784	784	3198	3198	2726	2726	36900	36900	35.8	2.91	86.14	11	2645	59	32	12	1	0	0
SRR27931733.004	Bacteria	5449	104	58	90.00	15.52	80.95	2854773	0	275	275	20178	20178	10380	10380	79461	79461	51.6	5.35	82.52	11	2632	30	55	18	1	0	0
SRR27931733.005	Bacteria	5449	104	58	89.37	7.21	50.00	3864415	0	583	583	15642	15642	6628	6628	108971	108971	47.8	7.34	82.54	11	3886	35	63	6	0	0	0
SRR27931733.006	Bacteria	5449	104	58	65.83	50.00	56.82	3322858	0	1071	1071	4076	4076	3102	3102	61913	61913	34.1	3.22	86.40	11	4218	59	22	17	3	3	0
SRR27931733.007	Bacteria	5449	104	58	71.19	3.45	33.33	2119630	0	392	392	11193	11193	5407	5407	53289	53289	37.5	3.40	86.45	11	2341	52	49	3	0	0	0
SRR27931733.008	Bacteria	5449	104	58	1.72	0.00	0.00	779456	0	235	235	4455	4455	3316	3316	24660	24660	30.7	8.62	76.25	11	990	103	1	0	0	0	0
SRR27931733.009	Bacteria	5449	104	58	72.41	33.01	23.21	2377246	0	989	989	2732	2732	2403	2403	27968	27968	39.6	4.48	90.75	11	2650	20	40	38	6	0	0
SRR27931733.010	Bacteria	5449	104	58	3.45	0.00	0.00	216358	0	19	19	32132	32132	11387	11387	46567	46567	24.6	1.29	87.99	11	255	102	2	0	0	0	0
SRR27931733.011	Bacteria	5449	104	58	0.00	0.00	0.00	223066	0	45	45	12537	12537	4957	4957	46796	46796	26.2	1.93	84.09	11	254	104	0	0	0	0	0
SRR27931733.012	Bacteria	5449	104	58	71.55	21.71	62.50	1982848	0	204	204	16489	16489	9719	9719	72580	72580	37.2	1.34	90.73	11	2084	46	44	13	1	0	0
SRR27931733.013	Bacteria	5449	104	58	31.38	11.21	100.00	1808200	0	307	307	10761	10761	5889	5889	56299	56299	35.8	1.73	86.73	11	2014	83	13	8	0	0	0
SRR27931733.014	Bacteria	5449	104	58	84.08	30.85	0.00	5110794	0	1630	1630	4278	4278	3135	3135	79847	79847	51.3	2.95	85.15	11	6282	31	47	23	3	0	0
SRR27931733.015	Bacteria	5449	104	58	8.78	0.47	0.00	782593	0	381	381	2074	2074	2054	2054	27853	27853	43.3	2.05	90.17	11	1098	78	23	3	0	0	0
SRR27931733.016	Bacteria	5449	104	58	1.72	0.00	0.00	961896	0	262	262	5213	5213	3671	3671	134598	134598	27.5	1.43	79.62	11	1213	103	1	0	0	0	0
SRR27931733.017	Bacteria	5449	104	58	35.63	26.21	12.00	6398535	0	2803	2803	2494	2494	2282	2282	148819	148819	32.0	2.11	79.29	11	9103	65	28	7	2	2	0
SRR27931733.018	Bacteria	5449	104	58	82.02	83.57	28.57	7493025	0	3442	3442	2312	2312	2176	2176	41642	41642	35.8	2.21	88.18	11	10089	34	35	26	2	4	3
SRR27931733.019	Bacteria	5449	104	58	66.78	20.69	56.25	1684189	0	661	661	3020	3020	2547	2547	18249	18249	38.8	1.34	92.64	11	2136	47	45	10	2	0	0
SRR27931733.020	Bacteria	5449	104	58	6.11	0.47	0.00	1173606	0	605	605	1948	1948	1939	1939	32032	32032	24.8	2.27	72.88	11	1587	95	6	3	0	0	0
SRR27931733.021	Bacteria	5449	104	58	44.51	17.49	33.87	1104842	0	563	563	1985	1985	1962	1962	12921	12921	42.4	2.17	90.48	11	1602	40	40	16	5	1	2
SRR27931733.022	Bacteria	5449	104	58	87.90	14.11	0.00	5912864	0	2089	2089	3741	3741	2830	2830	35591	35591	43.7	5.66	77.27	11	7447	27	68	7	2	0	0
SRR27931733.023	Bacteria	5449	104	58	89.72	69.72	74.63	1914166	0	658	658	3653	3653	2909	2909	16981	16981	47.4	2.72	89.62	11	2464	12	36	52	3	1	0
SRR27931733.024	Bacteria	5449	104	58	32.92	18.26	20.00	2216030	0	1026	1026	2391	2391	2159	2159	13766	13766	36.3	1.53	86.82	11	3182	81	10	12	1	0	0
SRR27931734.001	Bacteria	5449	104	58	0.00	0.00	0.00	279319	0	17	17	42998	42998	16430	16430	102047	102047	53.7	17.20	75.57	11	199	104	0	0	0	0	0
SRR27931734.002	Bacteria	5449	104	58	94.83	13.71	61.54	2452087	0	946	946	2995	2995	2592	2592	27188	27188	38.8	5.61	81.70	11	2783	3	88	13	0	0	0
SRR27931734.003	Bacteria	5449	104	58	7.37	0.00	0.00	2436588	0	1145	1145	2354	2354	2128	2128	27830	27830	31.4	7.79	69.07	11	3136	97	7	0	0	0	0
SRR27931734.004	Bacteria	5449	104	58	49.79	19.15	18.42	2522781	0	642	642	5907	5907	3929	3929	40049	40049	48.7	2.32	75.92	11	2872	40	36	23	5	0	0
SRR27931734.005	Bacteria	5449	104	58	61.21	3.45	0.00	2906014	0	609	609	6903	6903	4771	4771	44647	44647	56.2	2.62	86.29	11	3050	52	50	2	0	0	0
SRR27931734.006	Bacteria	5449	104	58	89.18	59.91	90.20	3401249	0	945	945	4801	4801	3599	3599	22334	22334	52.8	1.76	85.93	11	3685	19	42	39	4	0	0
SRR27931734.007	Bacteria	5449	104	58	76.07	17.49	0.00	2781194	0	1342	1342	2248	2248	2072	2072	13439	13439	38.0	4.01	81.61	11	3801	27	57	17	3	0	0
SRR27931734.008	Bacteria	5449	104	58	52.51	13.28	10.00	2669408	0	1604	1604	1606	1606	1664	1664	9364	9364	34.0	5.29	84.99	11	4077	57	37	10	0	0	0
SRR27931734.009	Bacteria	5449	104	58	5.49	0.86	0.00	634249	0	468	468	1280	1280	1355	1355	4464	4464	30.0	14.13	67.63	11	788	98	5	1	0	0	0
SRR27931735.001	Bacteria	5449	104	58	0.00	0.00	0.00	318077	0	71	71	6078	6078	4479	4479	50524	50524	39.4	7.32	77.85	11	406	104	0	0	0	0	0
SRR27931735.002	Bacteria	5449	104	58	96.55	0.00	0.00	1343769	0	58	58	88790	88790	23168	23168	205685	205685	48.2	6.12	86.85	11	1294	2	102	0	0	0	0
SRR27931735.003	Bacteria	5449	104	58	100.00	16.21	0.00	3326701	0	156	156	143880	143880	21325	21325	317494	317494	37.5	6.52	82.22	11	3140	0	69	35	0	0	0
SRR27931735.004	Bacteria	5449	104	58	86.75	19.12	85.19	1324431	0	411	411	3912	3912	3222	3222	28492	28492	37.2	2.36	88.10	11	1427	21	64	15	4	0	0
SRR27931735.005	Bacteria	5449	104	58	3.20	1.18	25.00	2253687	0	395	395	10991	10991	5705	5705	114883	114883	49.0	6.01	71.90	4	2899	95	7	1	1	0	0
SRR27931735.006	Bacteria	5449	104	58	85.62	28.45	50.00	3042263	0	858	858	5593	5593	3545	3545	114764	114764	35.7	4.51	85.15	11	3190	35	55	11	1	2	0
SRR27931735.007	Bacteria	5449	104	58	98.28	0.00	0.00	2373515	0	499	499	8223	8223	4756	4756	47691	47691	42.4	4.90	83.31	11	2264	1	103	0	0	0	0
SRR27931735.008	Bacteria	5449	104	58	96.55	11.55	50.00	2365741	0	990	990	2827	2827	2389	2389	40889	40889	60.7	4.17	88.66	11	2610	2	94	8	0	0	0
SRR27931735.009	Bacteria	5449	104	58	81.94	23.43	48.48	1844288	0	573	573	7757	7757	3218	3218	51784	51784	45.0	2.40	84.68	11	2031	24	57	18	5	0	0
SRR27931735.010	Bacteria	5449	104	58	20.34	3.35	55.56	1397905	0	793	793	1720	1720	1762	1762	11646	11646	35.7	2.06	87.91	11	1926	77	18	9	0	0	0
SRR27931735.011	Bacteria	5449	104	58	23.84	2.19	23.53	4027522	0	2656	2656	1382	1382	1516	1516	13406	13406	38.1	2.81	50.77	11	5615	68	25	8	3	0	0
SRR27931735.012	Bacteria	5449	104	58	24.92	5.17	33.33	3221347	0	1854	1854	1684	1684	1737	1737	15495	15495	30.7	2.76	65.14	11	4215	82	19	3	0	0	0
SRR27931735.013	Bacteria	5449	104	58	76.80	23.85	45.00	2108938	0	1316	1316	1614	1614	1602	1602	5715	5715	46.0	2.56	83.96	11	2732	29	61	11	3	0	0
SRR27931735.014	Bacteria	5449	104	58	75.27	11.68	54.55	1081221	0	405	405	3270	3270	2669	2669	20512	20512	50.0	1.87	89.19	11	1319	39	56	8	1	0	0
SRR27931735.015	Bacteria	5449	104	58	31.03	15.52	72.73	559327	0	281	281	2214	2214	1990	1990	10342	10342	36.0	1.37	84.37	11	788	82	15	5	2	0	0
SRR27931735.016	Bacteria	5449	104	58	24.32	10.34	50.00	1873580	0	864	864	2426	2426	2168	2168	9731	9731	35.9	1.43	85.07	11	2525	81	15	8	0	0	0
SRR27931735.017	Bacteria	5449	104	58	22.15	13.95	16.67	1548306	0	740	740	2295	2295	2092	2092	12624	12624	39.2	1.34	90.49	11	1975	85	13	3	3	0	0
SRR27931735.018	Bacteria	5449	104	58	10.50	5.17	75.00	604464	0	308	308	2059	2059	1962	1962	13283	13283	35.8	1.27	87.93	11	873	96	6	1	1	0	0
SRR27931735.019	Bacteria	5449	104	58	25.25	12.93	68.42	348404	0	191	191	1862	1862	1824	1824	7320	7320	39.1	1.22	93.41	11	436	66	21	16	1	0	0
SRR27931735.020	Bacteria	5449	104	58	52.88	39.48	61.54	703855	0	376	376	1957	1957	1871	1871	9367	9367	37.9	1.19	91.35	11	957	64	20	12	7	1	0
SRR27931735.021	Bacteria	5449	104	58	10.63	2.59	50.00	200698	0	110	110	1807	1807	1824	1824	8079	8079	37.8	1.27	92.97	11	232	93	9	1	1	0	0
SRR27931735.022	Bacteria	5449	104	58	10.34	0.00	0.00	339647	0	202	202	1641	1641	1681	1681	6422	6422	36.9	1.65	80.90	11	482	97	7	0	0	0	0
SRR27931736.001	Bacteria	5449	104	58	0.00	0.00	0.00	261929	0	14	14	25877	25877	18709	18709	90094	90094	54.7	14.26	80.19	11	198	104	0	0	0	0	0
SRR27931736.002	Bacteria	5449	104	58	96.55	11.68	41.67	3319166	0	1108	1108	3692	3692	2995	2995	33476	33476	39.3	8.64	75.21	11	3468	2	94	6	2	0	0
SRR27931736.003	Bacteria	5449	104	58	1.72	0.00	0.00	119791	0	71	71	1613	1613	1687	1687	3986	3986	31.6	12.18	47.83	11	97	103	1	0	0	0	0
SRR27931736.004	Bacteria	5449	104	58	46.47	11.13	11.54	1962540	0	262	262	15431	15431	7490	7490	63630	63630	49.2	2.34	79.38	11	1946	43	37	23	1	0	0
SRR27931736.005	Bacteria	5449	104	58	90.00	50.24	95.24	3386468	0	330	330	18064	18064	10262	10262	80470	80470	52.3	6.54	84.17	11	3139	20	46	36	2	0	0
SRR27931736.006	Bacteria	5449	104	58	92.01	6.19	14.29	3947045	0	300	300	31088	31088	13156	13156	97665	97665	55.7	2.90	85.22	11	3608	25	74	4	1	0	0
SRR27931736.007	Bacteria	5449	104	58	84.42	5.17	0.00	2318484	0	405	405	10925	10925	5724	5724	44016	44016	38.3	2.22	84.29	11	2566	40	60	4	0	0	0
SRR27931736.008	Bacteria	5449	104	58	75.78	46.97	32.08	3967217	0	1939	1939	2127	2127	2046	2046	31580	31580	35.9	2.33	89.37	11	5298	37	36	23	6	2	0
SRR27931736.009	Bacteria	5449	104	58	58.26	36.71	3.23	7533867	0	3587	3587	2162	2162	2100	2100	59752	59752	31.7	2.28	75.11	11	10809	50	31	19	4	0	0
SRR27931736.010	Bacteria	5449	104	58	11.21	2.35	0.00	20618550	0	11748	11748	1790	1790	1755	1755	82241	82241	18.0	2.21	17.69	11	17732	87	12	5	0	0	0
SRR27931736.011	Bacteria	5449	104	58	23.90	0.47	66.67	1339338	0	774	774	1711	1711	1730	1730	11872	11872	51.5	2.21	83.89	11	1844	76	25	3	0	0	0
SRR27931736.012	Bacteria	5449	104	58	40.09	12.52	11.76	1675251	0	949	949	1748	1748	1765	1765	35344	35344	35.1	1.56	84.07	11	2534	60	33	8	3	0	0
SRR27931736.013	Bacteria	5449	104	58	60.71	22.34	0.00	3982249	0	2440	2440	1566	1566	1632	1632	68128	68128	43.1	3.40	77.09	11	5703	28	40	15	15	6	0
SRR27931736.014	Bacteria	5449	104	58	75.94	35.94	11.63	2032755	0	1082	1082	1961	1961	1878	1878	9293	9293	37.3	1.48	89.10	11	2903	30	43	25	6	0	0
SRR27931736.015	Bacteria	5449	104	58	18.74	1.67	0.00	15854928	0	10205	10205	1498	1498	1553	1553	50838	50838	24.6	2.34	29.62	11	17389	79	19	4	2	0	0
SRR27931736.016	Bacteria	5449	104	58	4.47	0.00	0.00	4116140	0	3277	3277	1213	1213	1256	1256	3487	3487	34.9	7.71	32.81	11	5083	100	4	0	0	0	0
SRR27931737.001	Bacteria	5449	104	58	0.00	0.00	0.00	904900	0	186	186	6485	6485	4865	4865	16072	16072	50.4	4.61	81.21	4	1087	104	0	0	0	0	0
SRR27931737.002	Bacteria	5449	104	58	94.83	37.95	6.03	2343586	0	868	868	3080	3080	2699	2699	30653	30653	37.8	4.34	87.10	11	2889	3	52	20	26	3	0
SRR27931737.003	Bacteria	5449	104	58	17.40	3.45	50.00	2719643	0	946	946	4208	4208	2874	2874	38686	38686	32.0	4.00	75.92	11	3408	91	11	2	0	0	0
SRR27931737.004	Bacteria	5449	104	58	75.13	8.97	0.00	2464878	0	752	752	4898	4898	3277	3277	23877	23877	36.8	2.34	87.15	11	2978	46	50	7	1	0	0
SRR27931737.005	Bacteria	5449	104	58	72.52	8.61	0.00	2419883	0	980	980	3262	3262	2469	2469	25038	25038	40.6	7.62	85.55	11	2975	44	52	8	0	0	0
SRR27931738.001	Bacteria	5449	104	58	19.67	0.86	0.00	1062999	0	221	221	6760	6760	4809	4809	21545	21545	47.6	7.74	81.61	4	1226	54	49	1	0	0	0
SRR27931738.002	Bacteria	5449	104	58	65.67	11.21	87.50	1465427	0	638	638	2540	2540	2296	2296	16640	16640	36.2	3.86	86.73	11	1821	60	36	8	0	0	0
SRR27931738.003	Bacteria	5449	104	58	0.78	0.00	0.00	222658	0	28	28	33940	33940	7952	7952	65935	65935	24.2	23.64	89.39	11	194	99	5	0	0	0	0
SRR27931738.004	Bacteria	5449	104	58	15.67	6.90	40.00	770201	0	328	328	2585	2585	2348	2348	39341	39341	36.5	1.45	86.89	11	1081	94	7	2	1	0	0
SRR27931738.005	Bacteria	5449	104	58	30.17	13.79	66.67	1112611	0	480	480	2514	2514	2317	2317	27797	27797	34.3	1.70	90.58	11	1456	84	13	6	1	0	0
SRR27931738.006	Bacteria	5449	104	58	26.02	17.40	69.23	1335061	0	689	689	1924	1924	1937	1937	21007	21007	38.5	1.91	94.98	11	1449	87	10	4	0	2	1
SRR27931738.007	Bacteria	5449	104	58	9.47	1.72	0.00	2670093	0	1032	1032	3189	3189	2587	2587	38769	38769	30.5	3.52	76.30	11	3409	96	7	1	0	0	0
SRR27931738.008	Bacteria	5449	104	58	91.16	46.71	0.00	3906352	0	1447	1447	3331	3331	2699	2699	30328	30328	36.7	2.73	86.18	11	5073	26	51	23	3	1	0
SRR27931738.009	Bacteria	5449	104	58	58.15	17.76	11.29	2083814	0	1137	1137	1822	1822	1832	1832	43019	43019	50.2	4.22	87.41	11	2948	33	37	23	9	2	0
SRR27931738.010	Bacteria	5449	104	58	74.47	33.38	13.95	2963814	0	2007	2007	1440	1440	1476	1476	6379	6379	36.4	5.22	82.34	11	4266	22	49	28	5	0	0
SRR27931739.001	Bacteria	5449	104	58	27.59	0.47	100.00	1117816	0	225	225	7094	7094	4968	4968	28334	28334	46.5	8.72	81.12	4	1260	49	52	3	0	0	0
SRR27931739.002	Bacteria	5449	104	58	46.55	12.64	88.89	1362636	0	594	594	2428	2428	2294	2294	18398	18398	36.0	3.14	87.39	11	1781	71	26	6	1	0	0
SRR27931739.003	Bacteria	5449	104	58	50.86	25.00	83.33	1910370	0	793	793	2630	2630	2409	2409	33965	33965	35.5	2.37	89.28	11	2496	71	21	9	3	0	0
SRR27931739.004	Bacteria	5449	104	58	0.78	0.00	0.00	199171	0	16	16	34144	34144	12448	12448	93712	93712	20.1	19.68	92.23	11	174	99	5	0	0	0	0
SRR27931739.005	Bacteria	5449	104	58	25.31	15.52	86.67	1154589	0	554	554	2162	2162	2084	2084	29754	29754	39.0	2.01	95.09	11	1189	86	11	3	4	0	0
SRR27931739.006	Bacteria	5449	104	58	27.25	6.90	20.00	4001330	0	1467	1467	3477	3477	2727	2727	45883	45883	31.5	3.32	77.95	11	5129	82	19	2	1	0	0
SRR27931739.007	Bacteria	5449	104	58	65.77	2.90	25.00	2365145	0	908	908	3038	3038	2604	2604	43175	43175	35.5	2.40	89.58	11	3073	41	59	4	0	0	0
SRR27931739.008	Bacteria	5449	104	58	76.36	5.17	33.33	1981938	0	470	470	6354	6354	4216	4216	32937	32937	38.6	2.12	86.08	11	2244	50	51	3	0	0	0
SRR27931739.009	Bacteria	5449	104	58	81.03	25.66	27.94	3027744	0	1463	1463	2204	2204	2069	2069	43623	43623	50.8	4.03	87.72	11	4180	12	51	29	11	1	0
SRR27931739.010	Bacteria	5449	104	58	82.60	17.74	26.92	1678113	0	780	780	2427	2427	2151	2151	10094	10094	37.3	2.19	88.23	11	2295	12	70	20	2	0	0
SRR27931739.011	Bacteria	5449	104	58	52.32	7.84	27.27	1998503	0	1408	1408	1361	1361	1419	1419	6371	6371	36.6	5.80	82.15	11	2822	55	40	8	1	0	0
SRR27931740.001	Bacteria	5449	104	58	21.55	3.76	75.00	1330531	0	230	230	8085	8085	5784	5784	45647	45647	45.5	7.32	77.19	11	1272	54	46	4	0	0	0
SRR27931740.002	Bacteria	5449	104	58	84.87	108.78	85.93	4708032	0	2026	2026	2579	2579	2323	2323	28934	28934	37.3	3.47	90.65	11	5515	29	40	13	12	6	4
SRR27931740.003	Bacteria	5449	104	58	99.14	4.91	16.67	2706445	0	109	109	102792	102792	24829	24829	347446	347446	53.0	3.39	90.44	11	2573	1	97	6	0	0	0
SRR27931740.004	Bacteria	5449	104	58	18.10	2.59	0.00	2425515	0	934	934	3155	3155	2596	2596	43467	43467	31.0	2.30	82.17	11	3252	92	10	2	0	0	0
SRR27931740.005	Bacteria	5449	104	58	76.22	21.00	45.00	3713995	0	1167	1167	4990	4990	3182	3182	94193	94193	35.8	2.28	89.84	11	4259	49	46	5	3	1	0
SRR27931740.006	Bacteria	5449	104	58	100.00	56.19	66.67	4202729	0	1086	1086	9768	9768	3869	3869	70757	70757	37.2	5.41	88.21	11	4705	0	58	45	1	0	0
SRR27931740.007	Bacteria	5449	104	58	66.69	1.88	0.00	2091869	0	809	809	3031	3031	2585	2585	40803	40803	48.8	2.55	88.60	11	2598	31	70	3	0	0	0
SRR27931741.001	Bacteria	5449	104	58	24.14	2.04	66.67	1332435	0	250	250	7725	7725	5329	5329	44742	44742	45.4	7.87	82.68	4	1419	50	51	3	0	0	0
SRR27931741.002	Bacteria	5449	104	58	64.37	13.79	100.00	1532903	0	601	601	2815	2815	2550	2550	20391	20391	36.8	4.41	87.06	11	1862	61	35	8	0	0	0
SRR27931741.003	Bacteria	5449	104	58	33.62	17.24	80.00	1737909	0	699	699	2931	2931	2486	2486	16828	16828	35.7	2.28	88.76	11	2252	81	15	6	1	1	0
SRR27931741.004	Bacteria	5449	104	58	32.13	25.86	100.00	1392408	0	629	629	2287	2287	2213	2213	35089	35089	39.3	1.98	95.52	11	1388	78	17	4	4	1	0
SRR27931741.005	Bacteria	5449	104	58	99.14	0.00	0.00	2867991	0	152	152	121175	121175	18868	18868	314795	314795	52.6	6.89	90.04	11	2713	1	103	0	0	0	0
SRR27931741.006	Bacteria	5449	104	58	98.28	6.61	83.33	2463439	0	138	138	34894	34894	17851	17851	132665	132665	36.8	1.67	88.67	11	2411	1	97	6	0	0	0
SRR27931741.007	Bacteria	5449	104	58	83.19	39.42	61.11	4440435	0	1438	1438	4614	4614	3087	3087	96298	96298	35.7	2.38	89.88	11	5085	36	52	9	4	2	1
SRR27931741.008	Bacteria	5449	104	58	23.93	1.72	0.00	2635936	0	1010	1010	3192	3192	2609	2609	41579	41579	30.9	2.39	82.91	11	3486	87	16	1	0	0	0
SRR27931741.009	Bacteria	5449	104	58	69.33	4.31	100.00	2095047	0	730	730	3686	3686	2869	2869	19209	19209	37.1	1.99	88.52	11	2564	50	51	3	0	0	0
SRR27931741.010	Bacteria	5449	104	58	76.96	4.94	50.00	2624575	0	1085	1085	2898	2898	2418	2418	35640	35640	47.7	6.68	86.75	11	3233	21	77	5	1	0	0
SRR27931742.001	Bacteria	5449	104	58	33.62	0.16	0.00	664498	0	175	175	5163	5163	3797	3797	17801	17801	34.4	6.13	81.32	11	765	44	59	1	0	0	0
SRR27931742.002	Bacteria	5449	104	58	42.40	3.45	100.00	1028450	0	414	414	2924	2924	2484	2484	13135	13135	35.9	3.06	87.56	11	1353	73	29	2	0	0	0
SRR27931742.003	Bacteria	5449	104	58	0.00	0.00	0.00	649783	0	145	145	7095	7095	4481	4481	28429	28429	49.1	7.57	76.48	11	729	104	0	0	0	0	0
SRR27931742.004	Bacteria	5449	104	58	46.55	42.24	80.85	2375733	0	1026	1026	2593	2593	2315	2315	17482	17482	36.9	2.87	89.12	11	2968	74	15	7	4	3	1
SRR27931742.005	Bacteria	5449	104	58	100.00	1.72	0.00	3402477	0	286	286	51612	51612	11896	11896	232229	232229	51.7	8.54	88.20	11	3280	0	103	1	0	0	0
SRR27931742.006	Bacteria	5449	104	58	95.53	86.83	34.83	5198456	0	1361	1361	7093	7093	3819	3819	97691	97691	36.6	2.92	89.27	11	5815	4	68	17	10	2	3
SRR27931742.007	Bacteria	5449	104	58	71.11	12.38	50.00	3732228	0	897	897	7134	7134	4160	4160	139829	139829	33.7	3.59	86.62	11	4297	52	44	7	1	0	0
SRR27931742.008	Bacteria	5449	104	58	98.12	54.63	43.04	4537415	0	1421	1421	5668	5668	3193	3193	71170	71170	47.7	5.97	88.20	11	5389	2	46	48	7	0	1
SRR27931742.009	Bacteria	5449	104	58	96.16	67.41	2.27	8940286	0	3958	3958	2463	2463	2258	2258	38166	38166	37.0	10.20	84.20	11	11762	11	42	37	11	3	0
SRR27931743.001	Bacteria	5449	104	58	22.49	0.16	0.00	396266	0	82	82	7960	7960	4832	4832	51464	51464	33.0	7.17	79.80	11	440	57	46	1	0	0	0
SRR27931743.002	Bacteria	5449	104	58	29.23	2.59	100.00	1309410	0	382	382	4535	4535	3427	3427	21274	21274	42.3	7.82	78.68	11	1360	77	25	2	0	0	0
SRR27931743.003	Bacteria	5449	104	58	40.52	15.52	63.64	2140613	0	867	867	2723	2723	2468	2468	39878	39878	36.0	3.80	85.68	11	2779	79	18	5	2	0	0
SRR27931743.004	Bacteria	5449	104	58	0.00	0.00	0.00	143782	0	35	35	6567	6567	4108	4108	12062	12062	51.0	7.14	76.48	4	160	104	0	0	0	0	0
SRR27931743.005	Bacteria	5449	104	58	5.49	0.00	0.00	314145	0	124	124	2761	2761	2533	2533	17799	17799	39.2	1.67	96.54	11	238	99	5	0	0	0	0
SRR27931743.006	Bacteria	5449	104	58	44.98	27.59	88.00	1409761	0	647	647	2351	2351	2178	2178	23249	23249	37.9	2.09	91.09	11	1701	76	16	7	4	1	0
SRR27931743.007	Bacteria	5449	104	58	99.14	0.00	0.00	3020755	0	203	203	53368	53368	14880	14880	166452	166452	51.9	8.70	89.64	11	2899	1	103	0	0	0	0
SRR27931743.008	Bacteria	5449	104	58	100.00	51.50	21.05	4048892	0	904	904	13438	13438	4478	4478	65889	65889	37.2	2.19	90.11	11	4272	0	65	30	9	0	0
SRR27931743.009	Bacteria	5449	104	58	83.60	27.19	67.86	3869301	0	919	919	7402	7402	4210	4210	119294	119294	33.5	2.81	86.26	11	4632	42	48	10	2	2	0
SRR27931743.010	Bacteria	5449	104	58	99.22	3.76	21.05	3094493	0	438	438	20628	20628	7065	7065	144331	144331	45.9	6.27	89.75	11	3097	5	89	7	2	1	0
SRR27931743.011	Bacteria	5449	104	58	92.37	59.66	4.92	8666386	0	3413	3413	3065	3065	2539	2539	70167	70167	35.0	4.11	84.92	11	11169	14	48	34	7	1	0
SRR27931743.012	Bacteria	5449	104	58	77.82	32.41	82.05	3364557	0	1828	1828	1866	1866	1840	1840	40187	40187	53.9	7.87	87.05	11	4624	19	48	36	1	0	0
SRR27931743.013	Bacteria	5449	104	58	12.76	1.72	0.00	1625847	0	931	931	1674	1674	1746	1746	17538	17538	40.0	11.99	79.61	11	2181	85	18	1	0	0	0
SRR27931744.001	Bacteria	5449	104	58	0.00	0.00	0.00	180457	0	39	39	6509	6509	4627	4627	22030	22030	37.5	11.51	53.41	11	178	104	0	0	0	0	0
SRR27931744.002	Bacteria	5449	104	58	28.45	0.00	0.00	1420933	0	365	365	5523	5523	3892	3892	19811	19811	40.7	12.40	70.37	4	1412	48	56	0	0	0	0
SRR27931744.003	Bacteria	5449	104	58	3.61	0.00	0.00	1486600	0	444	444	4549	4549	3348	3348	26416	26416	31.6	9.88	63.77	11	1541	101	3	0	0	0	0
SRR27931744.004	Bacteria	5449	104	58	95.92	13.79	0.00	2864395	0	351	351	18489	18489	8160	8160	96995	96995	36.6	4.19	86.80	11	2915	6	86	12	0	0	0
SRR27931744.005	Bacteria	5449	104	58	56.82	29.31	84.00	1700786	0	765	765	2377	2377	2223	2223	35096	35096	37.6	3.52	90.27	11	1976	63	28	7	6	0	0
SRR27931744.006	Bacteria	5449	104	58	30.17	15.52	80.00	1801956	0	675	675	3104	3104	2669	2669	26433	26433	34.9	4.38	84.87	11	2326	85	9	10	0	0	0
SRR27931744.007	Bacteria	5449	104	58	99.14	2.35	40.00	3192650	0	319	319	43358	43358	10008	10008	172211	172211	51.2	12.44	87.74	11	3122	1	98	5	0	0	0
SRR27931744.008	Bacteria	5449	104	58	34.80	6.58	13.33	1296335	0	648	648	2011	2011	2000	2000	14488	14488	39.3	1.99	93.57	11	1561	68	27	6	3	0	0
SRR27931744.009	Bacteria	5449	104	58	62.23	12.38	30.00	3130266	0	969	969	4713	4713	3230	3230	101954	101954	34.8	2.33	88.18	11	3748	62	34	7	1	0	0
